id,date,time,longitude,latitude,speed
4960,2008-02-02,14:02:48,116.44125,39.83092,7.02419873210121
4960,2008-02-02,14:04:48,116.4405,39.83847,7.794231949214353
4960,2008-02-02,14:08:48,116.43933,39.85525,7.3605166722809265
4960,2008-02-02,14:10:48,116.44727,39.86033,2.126161712394954
4960,2008-02-02,14:16:48,116.45307,39.86557,6.6562492362969765
4960,2008-02-02,14:20:48,116.45528,39.87982,0.6392129140469301
4960,2008-02-02,14:22:48,116.4546,39.88027,7.382240698345296
4960,2008-02-02,14:24:48,116.44423,39.88023,5.376264818589069
4960,2008-02-02,14:26:48,116.4378,39.88327,1.6938861537318737
4960,2008-02-02,14:28:48,116.43827,39.88148,8.824425019811049
4960,2008-02-02,14:30:48,116.4335,39.8727,7.327762810778124
4960,2008-02-02,14:32:48,116.42983,39.88008,1.853304464040773
4960,2008-02-02,14:35:45,116.43367,39.88007,6.029760705099436
4960,2008-02-02,14:37:45,116.44115,39.88312,2.558301839806023
4960,2008-02-02,14:39:45,116.44142,39.88037,7.912691652484654
4960,2008-02-02,14:41:45,116.43875,39.88865,7.274137743280347
4960,2008-02-02,14:43:45,116.4393,39.89648,2.5047289903818357
4960,2008-02-02,14:45:45,116.43928,39.89378,4.48239755472841
4960,2008-02-02,14:49:49,116.42683,39.89608,4.882095592008812
4960,2008-02-02,14:51:49,116.42108,39.89895,1.916929303065725
4960,2008-02-02,14:53:49,116.42373,39.89932,10.868656366414287
4960,2008-02-02,14:57:49,116.45392,39.90288,0.0
4960,2008-02-02,14:57:49,116.45392,39.90288,11.771948545090773
4960,2008-02-02,14:59:49,116.47043,39.90367,2.2922756475177875
4960,2008-02-02,15:02:19,116.47178,39.90658,4.934652534258056
4960,2008-02-02,15:06:30,116.48235,39.9142,12.066566088495055
4960,2008-02-02,15:08:30,116.4993,39.91462,0.16597109547024388
4960,2008-02-02,15:11:13,116.49948,39.91482,7.970553237395494
4960,2008-02-02,15:13:13,116.48828,39.91465,4.09464572962672
4960,2008-02-02,15:15:13,116.48317,39.91262,7.742315408834891
4960,2008-02-02,15:17:26,116.48325,39.90337,5.932605968474735
4960,2008-02-02,15:19:26,116.49043,39.90662,0.0
4960,2008-02-02,15:21:26,116.49043,39.90662,0.0
4960,2008-02-02,15:23:26,116.49043,39.90662,3747.4572766344013
4960,2008-02-02,15:23:30,116.33927,39.97518,35.436948242405684
4960,2008-02-02,15:30:33,116.49043,39.90662,0.0
4960,2008-02-02,15:32:33,116.49043,39.90662,0.0
4960,2008-02-02,15:34:33,116.49043,39.90662,0.0
4960,2008-02-02,15:41:32,116.49043,39.90662,0.0
4960,2008-02-02,15:43:32,116.49043,39.90662,0.0
4960,2008-02-02,15:45:32,116.49043,39.90662,0.0
4960,2008-02-02,15:51:02,116.49043,39.90662,0.0
4960,2008-02-02,15:51:02,116.49043,39.90662,0.0
4960,2008-02-02,15:55:02,116.49043,39.90662,0.0
4960,2008-02-02,15:58:32,116.49043,39.90662,0.0
4960,2008-02-02,16:00:32,116.49043,39.90662,0.0
4960,2008-02-02,16:02:32,116.49043,39.90662,0.0
4960,2008-02-02,16:06:02,116.49043,39.90662,0.0
4960,2008-02-02,16:08:02,116.49043,39.90662,0.0
4960,2008-02-02,16:10:02,116.49043,39.90662,0.0
4960,2008-02-02,16:12:02,116.49043,39.90662,0.0
4960,2008-02-02,16:14:02,116.49043,39.90662,0.0
4960,2008-02-02,16:16:02,116.49043,39.90662,0.0
4960,2008-02-02,16:18:32,116.49043,39.90662,0.0
4960,2008-02-02,16:20:32,116.49043,39.90662,0.0
4960,2008-02-02,16:22:32,116.49043,39.90662,0.0
4960,2008-02-02,16:28:33,116.49043,39.90662,0.0
4960,2008-02-02,16:30:33,116.49043,39.90662,0.0
4960,2008-02-02,16:32:33,116.49043,39.90662,0.0
4960,2008-02-02,16:38:03,116.49043,39.90662,15.847761753314803
4960,2008-02-02,16:44:03,116.45562,39.95037,0.0
4960,2008-02-02,16:44:03,116.45562,39.95037,3.780768645588201
4960,2008-02-02,16:46:03,116.4525,39.95367,5.383589496906814
4960,2008-02-02,16:48:03,116.4467,39.9574,3.7042870218769846
4960,2008-02-02,16:50:03,116.44278,39.96003,8.094005237637836
4960,2008-02-02,16:52:03,116.43415,39.96572,8.28518952349725
4960,2008-02-02,16:54:03,116.42805,39.97333,13.895609166626555
4960,2008-02-02,16:56:03,116.4332,39.98778,9.204787760527996
4960,2008-02-02,16:58:03,116.42025,39.98768,6.149862586781586
4960,2008-02-02,17:00:03,116.4116,39.98752,3.665120925076592
4960,2008-02-02,17:02:03,116.40645,39.98732,7.043632427246135
4960,2008-02-02,17:04:03,116.39655,39.98698,11.446973471854607
4960,2008-02-02,17:06:03,116.38045,39.98667,6.384542930912259
4960,2008-02-02,17:22:21,116.30738,39.98325,5.13639880542614
4960,2008-02-02,17:24:48,116.30982,39.98977,12.096264836214456
4960,2008-02-02,17:26:48,116.30917,40.0028,8.554210838430713
4960,2008-02-02,17:28:48,116.31232,40.0117,5.058676065904859
4960,2008-02-02,17:32:48,116.30783,40.02205,5.633971399614434
4960,2008-02-02,17:34:48,116.30942,40.028,1.0248977896310785
4960,2008-02-02,17:37:07,116.30775,40.02795,6.391753402217048
4960,2008-02-02,17:41:20,116.31187,40.01377,8.221623178598199
4960,2008-02-02,17:43:20,116.31125,40.00492,8.743823157853662
4960,2008-02-02,17:45:20,116.30917,39.99563,4.898010927506787
4960,2008-02-02,17:49:20,116.32167,39.99118,1.0088687937567606
4960,2008-02-02,17:51:20,116.32035,39.99158,2.0176501079081848
4960,2008-02-02,17:55:55,116.32685,39.99137,3.824453750438689
4960,2008-02-02,18:01:23,116.34155,39.99175,0.0
4960,2008-02-02,18:01:23,116.34155,39.99175,2.6639127689275286
4960,2008-02-02,18:04:00,116.34645,39.9919,8.804616927141401
4960,2008-02-02,18:06:00,116.35883,39.99225,3.9909033133067298
4960,2008-02-02,18:09:03,116.36307,39.98655,4.561590672743872
4960,2008-02-02,18:11:42,116.35998,39.98048,0.04653486055178554
4960,2008-02-02,18:37:19,116.35947,39.97997,0.09934185563238795
4960,2008-02-02,18:39:19,116.35942,39.98007,5.376924905429508
4960,2008-02-02,18:41:19,116.35977,39.97428,2.0853429029301864
4960,2008-02-02,18:43:19,116.3594,39.97205,5.6991504818915875
4960,2008-02-02,18:45:19,116.3557,39.9666,8.364154509133071
4960,2008-02-02,18:47:19,116.34805,39.97345,8.756589230384352
4960,2008-02-02,18:49:19,116.3475,39.98288,1.0894334463569506
4960,2008-02-02,18:51:37,116.34745,39.98423,3.2135386971185023
4960,2008-02-02,18:53:37,116.34327,39.98555,13.404185892232444
4960,2008-02-02,18:55:37,116.32445,39.98463,17.048729690666313
4960,2008-02-02,18:57:37,116.30048,39.98397,14.635920194143754
4960,2008-02-02,18:59:37,116.28222,39.97668,2.967878501646688
