id,date,time,longitude,latitude,speed
3114,2008-02-02,13:37:02,116.32238,39.93637,0.12139815024988439
3114,2008-02-02,13:37:48,116.32244,39.93639,7.497041578443056
3114,2008-02-02,13:42:03,116.34465,39.93861,9.471583525257829
3114,2008-02-02,13:42:50,116.3496,39.93987,15.370492763838932
3114,2008-02-02,13:47:05,116.39441,39.94758,9.952612934932002
3114,2008-02-02,13:47:51,116.39977,39.94741,5.648763946199929
3114,2008-02-02,13:52:06,116.40164,39.96027,0.0
3114,2008-02-02,13:52:06,116.40164,39.96027,4.865222866090336
3114,2008-02-02,13:52:53,116.40181,39.96232,3.7137849482323078
3114,2008-02-02,13:57:08,116.41044,39.96767,8.555520582555712
3114,2008-02-02,13:57:55,116.40574,39.96794,2.6456051289510953
3114,2008-02-02,14:02:10,116.40438,39.97391,5.30532587219796
3114,2008-02-02,14:02:56,116.40724,39.97396,2.772351633852064
3114,2008-02-02,14:07:11,116.41158,39.96855,0.15849644050907902
3114,2008-02-02,14:07:58,116.41151,39.96859,2.4302772533934025
3114,2008-02-02,14:12:13,116.40837,39.96357,6.594210159291319
3114,2008-02-02,14:13:00,116.40482,39.96416,4.393210732970746
3114,2008-02-02,14:17:15,116.41715,39.96762,2.173366574111468
3114,2008-02-02,14:18:01,116.41832,39.96767,6.226028800490058
3114,2008-02-02,14:22:16,116.43646,39.96449,13.907482152322407
3114,2008-02-02,14:23:03,116.43027,39.96795,17.29673731704565
3114,2008-02-02,14:27:18,116.37859,39.96691,15.34341497404372
3114,2008-02-02,14:28:04,116.37032,39.96675,9.068967094796756
3114,2008-02-02,14:32:20,116.34544,39.9752,9.267874127533823
3114,2008-02-02,14:33:06,116.34045,39.97499,1.4298066572734047
3114,2008-02-02,14:37:21,116.34236,39.97206,7.631779136938356
3114,2008-02-02,14:38:08,116.34656,39.97191,3.040517557317379
3114,2008-02-02,14:42:23,116.34147,39.96614,11.816260374917556
3114,2008-02-02,14:43:09,116.34784,39.96622,5.931265881193062
3114,2008-02-02,14:47:25,116.36043,39.95658,5.6585683200442904
3114,2008-02-02,14:48:11,116.36348,39.95662,0.0
