id,date,time,longitude,latitude,speed
9237,2008-02-02,13:34:53,116.39946,39.85595,0.0
9237,2008-02-02,13:34:53,116.39946,39.85595,0.0
9237,2008-02-02,13:37:24,116.39946,39.85595,0.0
9237,2008-02-02,13:37:37,116.39946,39.85595,3.4560360341489487
9237,2008-02-02,13:39:55,116.39461,39.85807,0.0
9237,2008-02-02,13:39:55,116.39461,39.85807,3.885638394409466
9237,2008-02-02,13:42:26,116.39535,39.86331,3.4102185167792354
9237,2008-02-02,13:42:38,116.39576,39.86312,3.179702516774738
9237,2008-02-02,13:44:57,116.39904,39.86005,0.6476832405043018
9237,2008-02-02,13:47:28,116.39981,39.8594,0.0
9237,2008-02-02,13:47:40,116.39981,39.8594,0.0
9237,2008-02-02,13:49:59,116.39981,39.8594,0.0
9237,2008-02-02,13:52:30,116.39981,39.8594,0.0
9237,2008-02-02,13:52:42,116.39981,39.8594,1.835448080787337
9237,2008-02-02,13:55:00,116.40172,39.85766,0.0
9237,2008-02-02,13:55:00,116.40172,39.85766,3.409004105126862
9237,2008-02-02,13:57:31,116.39624,39.85574,14.363586483671329
9237,2008-02-02,14:00:02,116.37086,39.85586,15.217680088286853
9237,2008-02-02,14:02:33,116.34507,39.85002,12.93503853514337
9237,2008-02-02,14:02:46,116.34318,39.8496,4.076146300521262
9237,2008-02-02,14:07:35,116.34195,39.86014,0.9838313234162845
9237,2008-02-02,14:22:39,116.33214,39.86281,6.459082413161369
9237,2008-02-02,14:23:47,116.32987,39.86635,3.1704619792170816
9237,2008-02-02,14:27:41,116.32122,39.86693,14.292709877496732
9237,2008-02-02,14:28:49,116.30985,39.86667,0.0
9237,2008-02-02,14:28:49,116.30985,39.86667,5.310237663368621
9237,2008-02-02,14:32:42,116.30575,39.87733,0.3341017471441994
9237,2008-02-02,14:33:51,116.30582,39.87713,0.06815095380787795
9237,2008-02-02,14:35:13,116.30588,39.87715,0.4425117628563972
9237,2008-02-02,15:12:03,116.3046,39.88588,8.279387127736106
9237,2008-02-02,15:12:19,116.3046,39.88707,0.4697997782201651
9237,2008-02-02,15:14:34,116.305,39.88755,0.013503368343590356
9237,2008-02-02,15:17:05,116.30498,39.88756,0.0
9237,2008-02-02,15:17:05,116.30498,39.88756,0.0
9237,2008-02-02,15:17:21,116.30498,39.88756,0.0
9237,2008-02-02,15:22:07,116.30498,39.88756,0.0
9237,2008-02-02,15:22:22,116.30498,39.88756,1.1572295610419276
9237,2008-02-02,15:36:16,116.30552,39.89622,8.562208676598095
9237,2008-02-02,15:38:47,116.30477,39.90782,0.6982840873785869
9237,2008-02-02,15:39:07,116.30462,39.90787,0.07675631928372362
9237,2008-02-02,15:41:18,116.30461,39.90796,0.0
9237,2008-02-02,15:41:18,116.30461,39.90796,12.748456725326085
9237,2008-02-02,15:43:49,116.30421,39.92525,7.848024100906036
9237,2008-02-02,15:44:09,116.30421,39.92666,8.770005637438889
9237,2008-02-02,15:46:20,116.30434,39.93698,1.5019345444318553
9237,2008-02-02,15:48:51,116.30633,39.93833,6.1326062937182
9237,2008-02-02,15:49:10,116.30499,39.93813,9.463164151079951
9237,2008-02-02,15:51:21,116.30382,39.94923,5.420061621303059
9237,2008-02-02,15:53:52,116.2975,39.95476,2.435046514437714
9237,2008-02-02,15:56:23,116.30039,39.95721,0.5683584326263252
9237,2008-02-02,15:58:54,116.30034,39.95644,0.0
9237,2008-02-02,15:59:14,116.30034,39.95644,0.0
9237,2008-02-02,16:01:25,116.30034,39.95644,0.0
9237,2008-02-02,16:03:56,116.30034,39.95644,0.0
9237,2008-02-02,16:04:16,116.30034,39.95644,0.06089356203932478
9237,2008-02-02,16:06:27,116.30032,39.95637,0.42671527382920205
9237,2008-02-02,16:08:57,116.30107,39.95636,0.0
9237,2008-02-02,16:09:17,116.30107,39.95636,1.1566631712527142
9237,2008-02-02,16:11:28,116.3027,39.95582,1.2548064763761329
9237,2008-02-02,16:13:59,116.30281,39.95412,0.0
9237,2008-02-02,16:14:19,116.30281,39.95412,0.0
9237,2008-02-02,16:16:30,116.30281,39.95412,0.0
9237,2008-02-02,16:19:01,116.30281,39.95412,0.0
9237,2008-02-02,16:19:21,116.30281,39.95412,0.8647752326495363
9237,2008-02-02,16:21:32,116.30354,39.95497,7.566713373056509
9237,2008-02-02,16:24:03,116.3103,39.96383,19.666623163098684
9237,2008-02-02,16:24:23,116.31443,39.9654,16.539630386509156
9237,2008-02-02,16:26:34,116.3398,39.96627,6.15727218411042
9237,2008-02-02,16:29:25,116.35214,39.96616,3.3918576085870313
9237,2008-02-02,16:34:06,116.36331,39.96603,3.088167928703991
9237,2008-02-02,16:34:27,116.36385,39.96562,5.090445650979347
9237,2008-02-02,16:39:08,116.34891,39.95979,17.19825201256793
9237,2008-02-02,16:39:29,116.34869,39.96303,15.690541583711292
9237,2008-02-02,16:41:39,116.34777,39.98134,8.099184401411987
9237,2008-02-02,16:44:10,116.34425,39.99199,0.0
9237,2008-02-02,16:44:10,116.34425,39.99199,6.5775639061322675
9237,2008-02-02,16:44:30,116.34272,39.99184,5.442505242820685
9237,2008-02-02,16:46:40,116.33443,39.9916,3.6323774202846772
9237,2008-02-02,16:49:11,116.33129,39.9959,4.247736600095733
9237,2008-02-02,16:49:32,116.33123,39.9967,5.099603939133379
9237,2008-02-02,16:51:42,116.3309,40.00265,8.932034342565174
9237,2008-02-02,16:54:13,116.32092,40.01205,10.848577786236627
9237,2008-02-02,16:54:34,116.31825,40.01197,6.461480524744471
9237,2008-02-02,16:56:44,116.31043,40.01656,8.209616533137691
9237,2008-02-02,16:59:15,116.30733,40.02744,9.03707300643586
9237,2008-02-02,16:59:36,116.30677,40.02909,3.1132846777225907
9237,2008-02-02,17:04:16,116.30354,40.03652,5.151923072230453
9237,2008-02-02,17:04:37,116.30405,40.03563,4.3031552267415485
9237,2008-02-02,17:06:47,116.29799,40.0337,3.5023906683660613
9237,2008-02-02,17:09:18,116.29262,40.03132,5.661518772755227
9237,2008-02-02,17:11:49,116.29423,40.02374,8.474645848290203
9237,2008-02-02,17:14:20,116.27962,40.0211,10.49218280038317
9237,2008-02-02,17:14:42,116.27722,40.02014,2.703918002912812
9237,2008-02-02,17:16:51,116.27867,40.01721,14.07613502827051
9237,2008-02-02,17:19:43,116.28808,39.99669,15.154805552751805
9237,2008-02-02,17:21:52,116.29445,39.97982,9.62322819933577
9237,2008-02-02,17:24:23,116.30071,39.96768,0.0
9237,2008-02-02,17:24:23,116.30071,39.96768,0.8691793842318452
