id,date,time,longitude,latitude,speed
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.0
7100,2008-02-02,13:33:42,116.3682,39.93028,0.1457595438978987
7100,2008-02-02,16:28:41,116.38599,39.93198,4.248244599558874
7100,2008-02-02,16:33:43,116.40102,39.93197,9.398940518609715
7100,2008-02-02,16:33:51,116.4019,39.93194,5.721912681427907
7100,2008-02-02,16:38:44,116.40205,39.947,4.149485147641468
7100,2008-02-02,16:38:53,116.40227,39.94729,3.8407519596989736
7100,2008-02-02,16:48:48,116.40802,39.96734,1.1199744039433044
7100,2008-02-02,16:48:56,116.40809,39.96728,0.0
7100,2008-02-02,16:48:56,116.40809,39.96728,2.909114057614229
7100,2008-02-02,16:53:49,116.41808,39.96737,0.0
7100,2008-02-02,16:53:49,116.41808,39.96737,6.802170722356963
