frame,id,x,y,speed,acceleration,distance_centroid,heading_change
1589,61,332.623403157803,669.325468640628,18.1971653120726,-2.956161215916,36.0343961519828,14.1520016625921
1589,62,546.237225848212,630.474568127363,108.515205126263,8.43989628297869,214.622438204996,77.0861812532654
1589,63,541.946732071786,852.999604105635,44.1431596778998,22.9517655853208,285.825425129806,112.76179967802
1589,64,206.884475718179,805.423815866787,24.7760236310533,3.6742042985209,117.633452057536,30.7685288845493
1589,65,334.195740624548,893.950752764861,39.9452753938879,-10.6850485599917,179.35726280532,52.0891797817581
1589,66,271.981037375393,776.574681553668,10.1850059313978,-0.45266734472402,58.5583436311483,10.0797017453824
1589,67,238.007612848378,860.400359774813,10.3475515662925,-2.37756968814156,148.845397534173,13.3647082313759
1589,68,122.891876872561,952.211838266729,61.2906090154734,30.6505983089134,284.966942602134,108.014225107181
1589,69,414.892802508585,1015.43242624149,45.8370616942948,-6.6767854483147,320.831020511494,87.2939696432189
1589,70,420.174665716519,656.833317134551,28.2304145286668,-27.8900942599468,114.357631879927,8.10673677610552
1589,71,192.303667479413,606.065239857301,90.6107075220467,27.4593758064999,125.461952756167,94.3456521630662
1589,72,144.85065532532,720.261643637366,58.9429269499949,39.2017015297554,143.859946948934,70.4889111784504
1589,73,234.933962664535,875.021831560678,59.8727996178576,-13.9035468229231,163.509796824176,39.4598769372269
1589,74,221.608032396915,588.681188064728,65.4813703984985,-11.8883786775091,104.882053027038,52.0238812690334
1589,75,163.932768842864,755.020559332981,51.273027560811,9.0714320286595,129.47633519808,28.9759314528985
1589,76,147.15855706125,777.653790218177,11.6180848087738,24.5079835361174,152.66788019297,15.3397303151262
1589,77,94.6769542890347,401.365905056307,115.321023002091,14.758605890443,360.876359810058,100.96833225803
1589,78,270.338529071694,914.764464427452,15.1861900063252,-11.0089008539267,159.301112586767,18.7554682679291
1589,79,359.974775229638,780.482735173595,36.833173666557,12.9972887146819,56.2716530580708,37.6141205040427
1589,80,140.014370298535,855.771348671353,58.7392301514311,15.5069921124602,201.048578026299,50.6883063846438
1589,81,322.404614143839,823.696616332103,23.9379465778291,-17.8288759527156,108.598963781393,17.0370189386112
1589,82,317.622729017995,998.17471975974,5.51043379877366,9.1230430957315,278.941913175026,13.6608452478365
1589,83,570.671542813126,881.1573385056,28.5701398261048,-6.7346333231095,324.540719308812,44.4102373535891
1589,84,313.156566844324,337.497546420441,43.4152988125974,-29.3835819121137,351.217978406876,24.4219534223004
1589,85,79.6317335689029,630.951414021937,77.7574934713983,0.944943757183196,197.464114805031,47.1561027340365
1589,86,397.343474138887,566.519030081828,37.6837688286602,24.3095645542768,167.680827960995,26.0414578382894
1589,87,478.772839604818,946.883778626393,37.8315018712028,-15.0960981769736,295.622795092218,12.692880372365
1589,88,82.4023501083472,698.170285320344,25.1464096706754,-15.1734797225111,200.80504281015,13.0777035458707
1589,89,242.831963488778,312.497630859795,72.129395295166,25.9895395709099,358.532098809303,73.2993854223849
1589,90,210.829185207376,864.774139303045,7.27316604335768,8.02338723908684,163.990733889009,15.9662435068556
1589,91,516.475177761509,868.611105076188,17.8120036502866,-12.2890285548001,271.710197571704,21.4316453100056
1589,92,200.614572824533,346.596119795704,71.0897754512133,-21.667638745371,353.327589548491,8.61799855945878
1589,93,273.824078965386,581.249225092357,24.279621634219,16.0183125135436,101.25263696492,24.3621038839557
1589,94,208.811998543392,536.670318541813,63.7296941096457,7.19297861185601,181.981040169167,44.8126464790832
1589,95,157.799666280599,404.196453554259,101.129699928928,33.5267960143532,315.846900266246,94.6998543170319
1589,96,141.143535316321,653.428295390745,41.1107407054282,-10.3878959619969,155.656252634881,36.5345709816117
1589,97,117.141345194409,516.946620630427,71.7926541981313,-24.1439627535169,258.811416829119,36.1469176699423
1589,98,372.740768817274,422.574249551129,94.1307631468104,26.3759779349645,309.507936950627,50.9776111856835
1589,99,460.966312072664,651.692797837863,4.52505778917588,1.7477920542103,151.983753518073,8.43517853155024
1589,100,328.516125277138,817.473897000363,32.8713755878486,-2.8520994302993,104.865573119517,54.9765413415325
1589,101,350.320801254952,652.866628266122,19.0690946389688,4.5782124835259,45.7070048377139,27.5496908466251
1589,102,249.870894369134,978.874808967026,27.5149995635383,4.2800714025465,261.320358270023,47.3711880344757
1589,103,252.262679502312,661.898724860693,34.6461206873195,17.2162712648316,10.7543800355825,43.022681292192
1589,104,178.305441509223,740.55937285924,32.9813625547202,11.7190125302539,97.8516130302167,50.9301715235713
1589,105,311.360117889457,1023.31183392145,63.2673762959667,5.1230352241841,303.310215160777,176.104743398894
1589,106,448.309521608315,711.015932388475,23.7239888125918,-17.2358846198583,122.624520628055,66.1373605395964
1589,107,82.3159381984753,756.526289587726,72.5578220714326,8.51362018763591,209.522561355494,49.6964859527938
1589,108,428.533267035146,573.798542124975,11.2552000230211,-4.95403366413088,172.629856713065,9.62835626002081
1589,109,415.73834879457,488.970086038236,36.4064419533233,-26.1613854484533,233.306475765966,7.96434245796604
1589,110,188.961009970295,822.290044282108,39.8368569108649,10.1653598482737,142.548042913189,48.1501563981591
1589,111,344.115195981136,948.920118107553,19.5617840478589,-3.5406148784962,235.085360904804,20.4044103444135
1589,112,515.759840131787,428.624063868382,49.5371775614668,-13.0224290197113,323.271048078932,3.93900143914661
1589,113,244.011330986867,679.120962088549,59.076075425417,1.5108233105345,49.6502391107854,74.4805213571524
1589,114,328.290389816929,489.476124640571,72.2594269556645,-1.4726529812427,223.013185208459,45.8579736088355
1589,115,305.720080611569,978.907715800126,25.0386647249286,14.2363205632962,259.009946533027,47.030261624814
1589,116,208.963684917424,914.557548752379,28.4638905523756,-25.8745000526569,209.844257861799,15.2724223174883
1589,117,118.372570663347,695.669161330589,62.9801107396285,11.2710924937906,171.975494123964,44.2968367053727
1589,118,456.775815309433,614.987614927142,53.5851331888195,-11.4447708592014,156.023600817826,39.899993104053
