id,date,time,longitude,latitude,speed
9986,2008-02-02,13:37:20,116.34587,39.93956,0.46365243000780365
9986,2008-02-02,13:42:22,116.34683,39.93854,1.033707007849586
9986,2008-02-02,13:47:24,116.35048,39.93872,10.821168954125245
9986,2008-02-02,13:52:26,116.38701,39.94752,9.14080843031584
9986,2008-02-02,13:57:28,116.41907,39.95082,3.825348514061534
9986,2008-02-02,14:02:30,116.42887,39.95798,4.293005602491771
9986,2008-02-02,14:07:32,116.444,39.95905,9.386413706716487
9986,2008-02-02,14:11:49,116.45528,39.93918,3.756033571230746
9986,2008-02-02,14:16:51,116.46074,39.92989,0.02247268748144107
9986,2008-02-02,14:21:53,116.4608,39.92985,2.2780580143456586
9986,2008-02-02,14:26:55,116.46074,39.92367,3.1907753786121003
9986,2008-02-02,14:31:57,116.47166,39.92148,6.773872975754247
9986,2008-02-02,14:36:59,116.49562,39.92171,4.296937896377251
9986,2008-02-02,14:42:01,116.48042,39.92171,4.837131188848506
9986,2008-02-02,14:47:03,116.46336,39.9207,0.14019571798668679
9986,2008-02-02,14:52:05,116.46352,39.92106,2.896929704042776
9986,2008-02-02,15:02:09,116.4834,39.91724,5.385653955320938
9986,2008-02-02,15:07:11,116.50225,39.91513,0.016963226834544067
9986,2008-02-02,15:12:13,116.50219,39.91513,0.0
9986,2008-02-02,15:12:13,116.50219,39.91513,0.014744303416007819
9986,2008-02-02,15:17:15,116.50219,39.91509,0.04423291025036821
9986,2008-02-02,15:22:17,116.50219,39.91521,0.008481603499236214
9986,2008-02-02,15:27:19,116.50216,39.91521,0.05557951166033848
9986,2008-02-02,15:32:21,116.50214,39.91536,0.04643680098072882
9986,2008-02-02,15:37:23,116.50219,39.91524,0.02368702301215579
9986,2008-02-02,15:42:25,116.50216,39.9153,0.11061841059484034
9986,2008-02-02,15:47:27,116.50217,39.915,0.12535846397246933
9986,2008-02-02,15:52:29,116.50216,39.91534,0.07950773813576156
9986,2008-02-02,15:57:30,116.50222,39.91513,0.009247967929141543
9986,2008-02-02,16:02:32,116.50219,39.91514,0.011413915897447354
9986,2008-02-02,16:07:34,116.5022,39.91517,0.009247963384145172
