id,date,time,longitude,latitude,speed
9983,2008-02-02,13:33:56,116.4698,39.90654,0.19582911287782379
9983,2008-02-02,13:36:16,116.47012,39.90656,9.27804148635725
9983,2008-02-02,13:39:08,116.48356,39.8966,8.30373885431585
9983,2008-02-02,13:41:59,116.48232,39.88388,0.6479033170097122
9983,2008-02-02,13:45:20,116.48122,39.88307,0.0
9983,2008-02-02,13:45:20,116.48122,39.88307,5.580020762040239
9983,2008-02-02,13:48:41,116.47146,39.88981,3.603806478976219
9983,2008-02-02,13:52:33,116.47133,39.89732,2.1814099212351348
9983,2008-02-02,13:56:24,116.47165,39.90184,0.6654098746891307
9983,2008-02-02,14:00:46,116.47183,39.9034,1.1394622089556201
9983,2008-02-02,14:05:07,116.47171,39.90607,3.121724877735872
9983,2008-02-02,14:09:59,116.46112,39.9071,6.242818772179107
9983,2008-02-02,14:16:22,116.43312,39.90722,8.181966550985118
9983,2008-02-02,14:18:32,116.42086,39.90891,0.0
9983,2008-02-02,14:18:32,116.42086,39.90891,2.60362967362483
9983,2008-02-02,14:19:53,116.42069,39.9108,3.7510487801105916
9983,2008-02-02,14:21:44,116.42063,39.91454,6.934261023621694
9983,2008-02-02,14:23:34,116.4201,39.92138,6.139918827418949
9983,2008-02-02,14:25:57,116.4283,39.91662,1.6052859136409467
9983,2008-02-02,14:33:58,116.42057,39.91302,5.485803767149634
9983,2008-02-02,14:37:20,116.42165,39.92294,7.837480005048311
9983,2008-02-02,14:40:41,116.42813,39.90969,0.03401090563137374
9983,2008-02-02,14:52:45,116.42816,39.90991,0.035594343794722066
9983,2008-02-02,14:57:07,116.42822,39.90984,0.008166156997861058
9983,2008-02-02,15:01:59,116.42823,39.90986,0.02797059795376058
9983,2008-02-02,15:06:51,116.42816,39.90981,0.022732753445492068
9983,2008-02-02,15:09:36,116.42818,39.90984,0.03640256042651226
9983,2008-02-02,15:10:32,116.4282,39.90983,1.9344653584057894
9983,2008-02-02,15:11:53,116.4268,39.91074,0.7052361307428548
9983,2008-02-02,15:13:43,116.42769,39.91088,4.85448460260883
9983,2008-02-02,15:15:34,116.42138,39.91081,7.184320902448288
9983,2008-02-02,15:17:55,116.42014,39.91986,4.564764214435562
9983,2008-02-02,15:23:07,116.41973,39.93265,8.164802536900105
9983,2008-02-02,15:25:58,116.41943,39.94519,1.3912212448779697
9983,2008-02-02,15:29:19,116.41911,39.94769,5.660647534534036
9983,2008-02-02,15:32:40,116.40578,39.94788,4.641665239168077
9983,2008-02-02,15:36:32,116.40122,39.9569,0.0
9983,2008-02-02,15:36:32,116.40122,39.9569,4.989771251550322
9983,2008-02-02,15:40:23,116.40161,39.96725,9.929633244389397
9983,2008-02-02,15:44:45,116.40147,39.99062,3.439797190428828
9983,2008-02-02,15:49:07,116.41121,39.99376,2.1697427980354465
9983,2008-02-02,15:53:58,116.40461,39.99633,1.0502953687137269
9983,2008-02-02,15:56:04,116.40366,39.99727,1.616039204977648
9983,2008-02-02,15:57:40,116.40185,39.99741,1.8957128113431534
9983,2008-02-02,15:59:00,116.40141,39.99609,3.30293735749792
9983,2008-02-02,16:00:21,116.40108,39.9937,5.637354284983171
9983,2008-02-02,16:02:12,116.40123,39.98808,6.335261853873086
9983,2008-02-02,16:04:02,116.40117,39.98182,5.621320923652429
9983,2008-02-02,16:06:23,116.40112,39.9747,6.208928544556661
9983,2008-02-02,16:08:44,116.39601,39.96788,0.4478863366312239
9983,2008-02-02,16:11:35,116.39519,39.9676,3.519620227133526
