id,date,time,longitude,latitude,speed
9995,2008-02-02,13:34:41,116.42059,39.98431,1.5021686160602148
9995,2008-02-02,13:37:50,116.41803,39.98268,3.7205789997534353
9995,2008-02-02,13:39:42,116.41321,39.98207,7.1589130438121416
9995,2008-02-02,13:42:52,116.41152,39.96992,85.12236659758291
9995,2008-02-02,13:44:44,116.37861,39.88808,0.0
9995,2008-02-02,13:44:44,116.37861,39.88808,0.0
9995,2008-02-02,13:44:44,116.37861,39.88808,47.187224049040694
9995,2008-02-02,13:47:54,116.39644,39.96745,9.598325626366478
9995,2008-02-02,13:49:46,116.38385,39.96706,9.673403591062396
9995,2008-02-02,13:52:55,116.36243,39.96658,12.278407118424733
9995,2008-02-02,13:54:48,116.34617,39.96637,8.356020125909883
9995,2008-02-02,13:57:57,116.32766,39.96625,4.077779740749902
9995,2008-02-02,14:24:02,116.2838,39.91982,0.0
9995,2008-02-02,14:24:02,116.2838,39.91982,1.5241921414190445
9995,2008-02-02,14:27:09,116.28386,39.92238,0.002195547931998038
9995,2008-02-02,18:54:04,116.28345,39.92235,1.5155314742246906
9995,2008-02-02,18:55:36,116.28258,39.92129,3.107797019455075
9995,2008-02-02,18:59:06,116.29022,39.92109,6.584634762496402
9995,2008-02-02,19:00:38,116.29273,39.916,7.616702250640733
9995,2008-02-02,19:04:08,116.29119,39.93032,16.027477971968963
9995,2008-02-02,19:05:40,116.29011,39.94354,14.759005741643763
9995,2008-02-02,19:09:09,116.28133,39.97042,0.0
9995,2008-02-02,19:09:09,116.28133,39.97042,10.18571215806217
9995,2008-02-02,19:10:42,116.28439,39.9786,14.72232461890201
9995,2008-02-02,19:14:11,116.31964,39.98447,13.234375381326812
9995,2008-02-02,19:15:42,116.33374,39.98504,6.561028340125739
9995,2008-02-02,19:19:12,116.34988,39.98555,9.67605619735851
9995,2008-02-02,19:20:44,116.36031,39.98584,13.281380325035851
9995,2008-02-02,19:24:14,116.39299,39.98672,9.5647141948245
9995,2008-02-02,19:25:46,116.4033,39.98701,3.5793039483436964
9995,2008-02-02,19:30:48,116.41597,39.98724,0.5684741113412667
9995,2008-02-02,19:34:17,116.41736,39.98731,3.4881120307177382
9995,2008-02-02,19:35:50,116.41794,39.98443,0.5385819643591938
9995,2008-02-02,19:38:51,116.41876,39.98382,0.12802646509643878
9995,2008-02-02,20:24:24,116.41788,39.98689,0.021323011911454748
9995,2008-02-02,20:25:44,116.41786,39.98689,1.4763225721839524
9995,2008-02-02,20:29:26,116.41466,39.98852,0.013471185903993575
9995,2008-02-02,21:06:15,116.415,39.98858,2.4408518116178164
9995,2008-02-02,21:10:02,116.41791,39.98413,0.0
9995,2008-02-02,21:10:02,116.41791,39.98413,0.01732888673658692
9995,2008-02-02,22:08:28,116.41808,39.9836,3.126390190110668
9995,2008-02-02,22:10:26,116.41423,39.98209,5.353791210097555
9995,2008-02-02,22:13:29,116.41135,39.97357,5.475262785337977
9995,2008-02-02,22:15:28,116.40956,39.96788,12.494561884689626
9995,2008-02-02,22:18:31,116.38278,39.96708,13.061568088220628
9995,2008-02-02,22:20:30,116.36457,39.96666,8.084110924866481
9995,2008-02-02,22:23:33,116.34724,39.96711,12.178276052048874
9995,2008-02-02,22:25:31,116.34885,39.95426,12.718679364483476
9995,2008-02-02,22:28:35,116.34929,39.93324,4.375631747811602
9995,2008-02-02,22:30:33,116.34965,39.92861,3.178704755001866
9995,2008-02-02,22:33:37,116.34992,39.92336,2.190996957653605
9995,2008-02-02,22:35:35,116.35006,39.92104,2.4149818424396323
9995,2008-02-02,22:38:38,116.35008,39.91707,3.5336832751749836
9995,2008-02-02,22:40:37,116.35039,39.9133,4.963861804894455
9995,2008-02-02,22:43:40,116.35032,39.90514,5.4743105486788215
9995,2008-02-02,22:45:39,116.35052,39.89929,9.827945327686024
9995,2008-02-02,22:48:42,116.3426,39.88432,15.717037511506003
9995,2008-02-02,22:50:40,116.34367,39.86768,3.2480088185294673
9995,2008-02-02,22:53:44,116.35061,39.86701,10.395686665214763
9995,2008-02-02,22:55:42,116.36483,39.86853,3.86142041972952
9995,2008-02-02,22:58:46,116.36744,39.86247,2.388778832557864
9995,2008-02-02,23:00:44,116.36574,39.8603,0.17986141573167624
9995,2008-02-02,23:02:45,116.3658,39.86049,0.012250133310045099
9995,2008-02-03,09:23:10,116.36509,39.85643,6.352278204167776
9995,2008-02-03,09:27:24,116.38394,39.8556,8.33196657839173
9995,2008-02-03,09:28:12,116.38862,39.85561,14.713344219294504
9995,2008-02-03,09:32:26,116.43228,39.85755,13.548890440148257
9995,2008-02-03,09:33:14,116.43989,39.85748,13.204222689486802
9995,2008-02-03,09:37:27,116.45515,39.88511,8.373363647466194
9995,2008-02-03,09:38:15,116.45523,39.88872,11.548971500301743
9995,2008-02-03,09:42:29,116.4556,39.91507,12.340984872631578
9995,2008-02-03,09:47:31,116.45563,39.94855,14.602440837863071
9995,2008-02-03,09:48:19,116.4518,39.95412,11.603749152673133
9995,2008-02-03,09:53:21,116.43458,39.9827,5.544839323704412
9995,2008-02-03,09:57:35,116.41812,39.9837,0.16160280899685683
9995,2008-02-03,09:58:23,116.41821,39.98371,0.0
9995,2008-02-03,09:58:23,116.41821,39.98371,1.090359291843158
9995,2008-02-03,10:47:37,116.41884,39.95478,2.231476871121872
9995,2008-02-03,10:50:44,116.41917,39.95104,1.3593625166440113
9995,2008-02-03,10:55:46,116.42227,39.94822,6.470377437370841
9995,2008-02-03,10:57:40,116.42744,39.94291,13.43399969961684
9995,2008-02-03,11:02:42,116.42953,39.9065,2.1477170620163255
9995,2008-02-03,11:21:53,116.40059,39.90595,3.4928712012967718
9995,2008-02-03,11:25:01,116.40257,39.91165,2.8925628908775267
9995,2008-02-03,11:26:54,116.40466,39.91411,3.907670249753228
9995,2008-02-03,11:35:05,116.4027,39.93128,0.0
9995,2008-02-03,11:35:05,116.4027,39.93128,5.443653865710576
9995,2008-02-03,11:40:07,116.40206,39.94604,3.6307706277997807
9995,2008-02-03,11:42:00,116.40309,39.94964,2.070703814902984
9995,2008-02-03,11:47:02,116.39579,39.95013,2.843616978319002
9995,2008-02-03,11:52:03,116.40193,39.95621,2.242857212593551
9995,2008-02-03,11:55:12,116.40645,39.95779,0.09167686518416525
9995,2008-02-03,11:57:05,116.40637,39.95772,0.0504614591577787
9995,2008-02-03,12:00:14,116.40641,39.9578,0.07917119005238278
9995,2008-02-03,12:02:07,116.4064,39.95772,2.741451405445977
9995,2008-02-03,12:05:16,116.41217,39.95627,6.774343643742
9995,2008-02-03,12:07:09,116.41015,39.94957,1.8706763838962022
9995,2008-02-03,12:10:18,116.41369,39.94792,10.55538204744633
9995,2008-02-03,12:15:19,116.4497,39.95517,3.8286148793916026
9995,2008-02-03,12:17:12,116.45348,39.95258,2.807054070169761
9995,2008-02-03,12:20:21,116.45735,39.95631,6.75673310621984
9995,2008-02-03,12:27:16,116.48361,39.94117,3.9169563072316436
